student_id,feedback
39550,Average experience
39551,Very satisfied with the exam
39552,Not happy with difficulty level
39553,Overall good experience
39554,Not happy with difficulty level
39555,Paper was moderate
39556,Excellent exam pattern
39557,Excellent exam pattern
39558,Very satisfied with the exam
39559,Poor time management required
39560,Paper was moderate
39561,Overall good experience
39562,The exam was fair and well structured
39563,Time was insufficient
39564,Very satisfied with the exam
39565,The exam was fair and well structured
39566,Excellent exam pattern
39567,Time was insufficient
39568,Questions were too difficult
39569,Overall good experience
39570,The exam was fair and well structured
39571,The exam was fair and well structured
39572,Excellent exam pattern
39573,Time was insufficient
39574,Not happy with difficulty level
39575,Very satisfied with the exam
39576,Paper was moderate
39577,Very satisfied with the exam
39578,The exam was fair and well structured
39579,Not happy with difficulty level
39580,Average experience
39581,Very satisfied with the exam
39582,Not happy with difficulty level
39583,Time was insufficient
39584,Questions were too difficult
39585,The exam was fair and well structured
39586,Overall good experience
39587,Average experience
39588,Time was insufficient
39589,Not happy with difficulty level
39590,Average experience
39591,Time was insufficient
39592,Questions were too difficult
39593,Excellent exam pattern
39594,Average experience
39595,Questions were too difficult
39596,Excellent exam pattern
39597,Excellent exam pattern
39598,Questions were too difficult
39599,Very satisfied with the exam
39600,Time was insufficient
39601,Average experience
39602,Time was insufficient
39603,Overall good experience
39604,Not happy with difficulty level
39605,The exam was fair and well structured
39606,Paper was moderate
39607,Excellent exam pattern
39608,Not happy with difficulty level
39609,Time was insufficient
39610,Very satisfied with the exam
39611,Average experience
39612,The exam was fair and well structured
39613,Poor time management required
39614,The exam was fair and well structured
39615,Paper was moderate
39616,Paper was moderate
39617,Poor time management required
39618,Not happy with difficulty level
39619,Overall good experience
39620,Overall good experience
39621,Questions were too difficult
39622,Overall good experience
39623,The exam was fair and well structured
39624,Time was insufficient
39625,Overall good experience
39626,Poor time management required
39627,Paper was moderate
39628,Very satisfied with the exam
39629,Questions were too difficult
39630,Average experience
39631,Not happy with difficulty level
39632,Excellent exam pattern
39633,Time was insufficient
39634,Not happy with difficulty level
39635,Average experience
39636,Time was insufficient
39637,Poor time management required
39638,Time was insufficient
39639,Questions were too difficult
39640,Time was insufficient
39641,Time was insufficient
39642,Very satisfied with the exam
39643,Excellent exam pattern
39644,Excellent exam pattern
39645,Paper was moderate
39646,Not happy with difficulty level
39647,Excellent exam pattern
39648,Overall good experience
39649,Paper was moderate
39650,The exam was fair and well structured
39651,Not happy with difficulty level
39652,The exam was fair and well structured
39653,Average experience
39654,Poor time management required
39655,Overall good experience
39656,Not happy with difficulty level
39657,Not happy with difficulty level
39658,Time was insufficient
39659,Questions were too difficult
39660,Average experience
39661,Paper was moderate
39662,The exam was fair and well structured
39663,Overall good experience
39664,Poor time management required
39665,Questions were too difficult
39666,Not happy with difficulty level
39667,The exam was fair and well structured
39668,Time was insufficient
39669,Paper was moderate
39670,The exam was fair and well structured
39671,Time was insufficient
39672,Paper was moderate
39673,Not happy with difficulty level
39674,Overall good experience
39675,Excellent exam pattern
39676,Not happy with difficulty level
39677,Not happy with difficulty level
39678,Paper was moderate
39679,Poor time management required
39680,Excellent exam pattern
39681,Excellent exam pattern
39682,Poor time management required
39683,Poor time management required
39684,Poor time management required
39685,Poor time management required
39686,Poor time management required
39687,The exam was fair and well structured
39688,Questions were too difficult
39689,Average experience
39690,Time was insufficient
39691,Not happy with difficulty level
39692,Not happy with difficulty level
39693,Overall good experience
39694,Paper was moderate
39695,Overall good experience
39696,Excellent exam pattern
39697,Time was insufficient
39698,Average experience
39699,Time was insufficient
39700,Not happy with difficulty level
39701,Overall good experience
39702,Paper was moderate
39703,The exam was fair and well structured
39704,Overall good experience
39705,Questions were too difficult
39706,Not happy with difficulty level
39707,Very satisfied with the exam
39708,Excellent exam pattern
39709,Excellent exam pattern
39710,Average experience
39711,Excellent exam pattern
39712,Poor time management required
39713,Paper was moderate
39714,Time was insufficient
39715,Very satisfied with the exam
39716,Paper was moderate
39717,Not happy with difficulty level
39718,Poor time management required
39719,Not happy with difficulty level
39720,Average experience
39721,Average experience
39722,Very satisfied with the exam
39723,The exam was fair and well structured
39724,Average experience
39725,Not happy with difficulty level
39726,The exam was fair and well structured
39727,Poor time management required
39728,Paper was moderate
39729,Paper was moderate
39730,Time was insufficient
39731,Paper was moderate
39732,Time was insufficient
39733,Time was insufficient
39734,Paper was moderate
39735,Time was insufficient
39736,Questions were too difficult
39737,The exam was fair and well structured
39738,Poor time management required
39739,Poor time management required
39740,Poor time management required
39741,Paper was moderate
39742,Very satisfied with the exam
39743,The exam was fair and well structured
39744,Questions were too difficult
39745,Overall good experience
39746,Excellent exam pattern
39747,Not happy with difficulty level
39748,Questions were too difficult
39749,Average experience
39750,The exam was fair and well structured
39751,Paper was moderate
39752,Overall good experience
39753,Not happy with difficulty level
39754,Questions were too difficult
39755,Time was insufficient
39756,Not happy with difficulty level
39757,Time was insufficient
39758,Paper was moderate
39759,Average experience
39760,Average experience
39761,Overall good experience
39762,Very satisfied with the exam
39763,Paper was moderate
39764,Excellent exam pattern
39765,Average experience
39766,Not happy with difficulty level
39767,Excellent exam pattern
39768,Questions were too difficult
39769,Very satisfied with the exam
39770,Not happy with difficulty level
39771,The exam was fair and well structured
39772,Overall good experience
39773,Paper was moderate
39774,Paper was moderate
39775,Time was insufficient
39776,Not happy with difficulty level
39777,The exam was fair and well structured
39778,Not happy with difficulty level
39779,Questions were too difficult
39780,The exam was fair and well structured
39781,Questions were too difficult
39782,Time was insufficient
39783,Average experience
39784,Not happy with difficulty level
39785,Average experience
39786,The exam was fair and well structured
39787,Average experience
39788,The exam was fair and well structured
39789,Time was insufficient
39790,Paper was moderate
39791,Poor time management required
39792,Questions were too difficult
39793,Poor time management required
39794,The exam was fair and well structured
39795,Average experience
39796,Very satisfied with the exam
39797,Time was insufficient
39798,Not happy with difficulty level
39799,Average experience
39800,Paper was moderate
39801,Paper was moderate
39802,Average experience
39803,Time was insufficient
39804,Poor time management required
39805,The exam was fair and well structured
39806,Average experience
39807,Average experience
39808,Time was insufficient
39809,The exam was fair and well structured
39810,Overall good experience
39811,Average experience
39812,Excellent exam pattern
39813,Questions were too difficult
39814,Poor time management required
39815,Questions were too difficult
39816,Average experience
39817,The exam was fair and well structured
39818,Poor time management required
39819,Time was insufficient
39820,Not happy with difficulty level
39821,Paper was moderate
39822,The exam was fair and well structured
39823,Very satisfied with the exam
39824,Average experience
39825,Time was insufficient
39826,Very satisfied with the exam
39827,Very satisfied with the exam
39828,Overall good experience
39829,Poor time management required
39830,Paper was moderate
39831,Very satisfied with the exam
39832,Questions were too difficult
39833,Time was insufficient
39834,Poor time management required
39835,Very satisfied with the exam
39836,Time was insufficient
39837,Overall good experience
39838,Paper was moderate
39839,Overall good experience
39840,Time was insufficient
39841,The exam was fair and well structured
39842,The exam was fair and well structured
39843,The exam was fair and well structured
39844,Overall good experience
39845,Excellent exam pattern
39846,The exam was fair and well structured
39847,Not happy with difficulty level
39848,The exam was fair and well structured
39849,Paper was moderate
39850,Questions were too difficult
39851,Very satisfied with the exam
39852,The exam was fair and well structured
39853,Excellent exam pattern
39854,The exam was fair and well structured
39855,The exam was fair and well structured
39856,Paper was moderate
39857,The exam was fair and well structured
39858,Average experience
39859,Paper was moderate
39860,Average experience
39861,Time was insufficient
39862,Not happy with difficulty level
39863,Average experience
39864,Time was insufficient
39865,Questions were too difficult
39866,Very satisfied with the exam
39867,Average experience
39868,Paper was moderate
39869,Paper was moderate
39870,Paper was moderate
39871,The exam was fair and well structured
39872,Poor time management required
39873,Excellent exam pattern
39874,Overall good experience
39875,Time was insufficient
39876,Very satisfied with the exam
39877,Questions were too difficult
39878,Time was insufficient
39879,Overall good experience
39880,Very satisfied with the exam
39881,Not happy with difficulty level
39882,Poor time management required
39883,Overall good experience
39884,The exam was fair and well structured
39885,Excellent exam pattern
39886,Not happy with difficulty level
39887,The exam was fair and well structured
39888,Excellent exam pattern
39889,Paper was moderate
39890,Questions were too difficult
39891,Poor time management required
39892,Average experience
39893,Overall good experience
39894,Poor time management required
39895,Questions were too difficult
39896,Overall good experience
39897,Average experience
39898,Poor time management required
39899,Time was insufficient
39900,Paper was moderate
39901,Questions were too difficult
39902,Time was insufficient
39903,Average experience
39904,Time was insufficient
39905,Overall good experience
39906,Time was insufficient
39907,Overall good experience
39908,Paper was moderate
39909,Poor time management required
39910,Average experience
39911,Average experience
39912,Excellent exam pattern
39913,Very satisfied with the exam
39914,Overall good experience
39915,Excellent exam pattern
39916,Very satisfied with the exam
39917,Time was insufficient
39918,Questions were too difficult
39919,Time was insufficient
39920,Paper was moderate
39921,Poor time management required
39922,Poor time management required
39923,Not happy with difficulty level
39924,Not happy with difficulty level
39925,Excellent exam pattern
39926,Paper was moderate
39927,Time was insufficient
39928,Not happy with difficulty level
39929,Excellent exam pattern
39930,The exam was fair and well structured
39931,Excellent exam pattern
39932,Time was insufficient
39933,Paper was moderate
39934,Excellent exam pattern
39935,Excellent exam pattern
39936,Excellent exam pattern
39937,Average experience
39938,Overall good experience
39939,Not happy with difficulty level
39940,Not happy with difficulty level
39941,The exam was fair and well structured
39942,Average experience
39943,Very satisfied with the exam
39944,Very satisfied with the exam
39945,Not happy with difficulty level
39946,Time was insufficient
39947,Time was insufficient
39948,Poor time management required
39949,Overall good experience
39950,Time was insufficient
39951,Not happy with difficulty level
39952,Paper was moderate
39953,Poor time management required
39954,The exam was fair and well structured
39955,Paper was moderate
39956,Questions were too difficult
39957,Paper was moderate
39958,Poor time management required
39959,Poor time management required
39960,Paper was moderate
39961,The exam was fair and well structured
39962,Average experience
39963,Paper was moderate
39964,Paper was moderate
39965,Average experience
39966,Not happy with difficulty level
39967,Paper was moderate
39968,Paper was moderate
39969,Paper was moderate
39970,Overall good experience
39971,Time was insufficient
39972,Time was insufficient
39973,Not happy with difficulty level
39974,Time was insufficient
39975,Overall good experience
39976,Paper was moderate
39977,Paper was moderate
39978,Questions were too difficult
39979,The exam was fair and well structured
39980,The exam was fair and well structured
39981,Paper was moderate
39982,Overall good experience
39983,Paper was moderate
39984,Time was insufficient
39985,Paper was moderate
39986,The exam was fair and well structured
39987,Time was insufficient
39988,Overall good experience
39989,Time was insufficient
39990,Questions were too difficult
39991,Not happy with difficulty level
39992,Average experience
39993,Average experience
39994,Very satisfied with the exam
39995,The exam was fair and well structured
39996,Very satisfied with the exam
39997,Not happy with difficulty level
39998,Time was insufficient
39999,Not happy with difficulty level
40000,Average experience
40001,The exam was fair and well structured
40002,The exam was fair and well structured
40003,Overall good experience
40004,The exam was fair and well structured
40005,Overall good experience
40006,Excellent exam pattern
40007,Average experience
40008,Excellent exam pattern
40009,Poor time management required
40010,Questions were too difficult
40011,Excellent exam pattern
40012,Paper was moderate
40013,The exam was fair and well structured
40014,Average experience
40015,Questions were too difficult
40016,Paper was moderate
40017,Not happy with difficulty level
40018,Very satisfied with the exam
40019,Questions were too difficult
40020,Excellent exam pattern
40021,Overall good experience
40022,Very satisfied with the exam
40023,Not happy with difficulty level
40024,Poor time management required
40025,Excellent exam pattern
40026,Average experience
40027,Poor time management required
40028,The exam was fair and well structured
40029,Time was insufficient
40030,Average experience
40031,The exam was fair and well structured
40032,Not happy with difficulty level
40033,Not happy with difficulty level
40034,Paper was moderate
40035,Excellent exam pattern
40036,Average experience
40037,Excellent exam pattern
40038,Excellent exam pattern
40039,Excellent exam pattern
40040,Paper was moderate
40041,Overall good experience
40042,Poor time management required
40043,Poor time management required
40044,Poor time management required
40045,Very satisfied with the exam
40046,Very satisfied with the exam
40047,Questions were too difficult
40048,Not happy with difficulty level
40049,The exam was fair and well structured
40050,The exam was fair and well structured
40051,Poor time management required
40052,The exam was fair and well structured
40053,Not happy with difficulty level
40054,Time was insufficient
40055,Excellent exam pattern
40056,Very satisfied with the exam
40057,The exam was fair and well structured
40058,Questions were too difficult
40059,Excellent exam pattern
40060,Time was insufficient
40061,Very satisfied with the exam
40062,The exam was fair and well structured
40063,Overall good experience
40064,Overall good experience
40065,Not happy with difficulty level
40066,Excellent exam pattern
40067,Poor time management required
40068,Not happy with difficulty level
40069,Questions were too difficult
40070,Not happy with difficulty level
40071,The exam was fair and well structured
40072,Questions were too difficult
40073,Not happy with difficulty level
40074,Paper was moderate
40075,Very satisfied with the exam
40076,Time was insufficient
40077,Paper was moderate
40078,Time was insufficient
40079,Paper was moderate
40080,The exam was fair and well structured
40081,Time was insufficient
40082,Time was insufficient
40083,Not happy with difficulty level
40084,Paper was moderate
40085,Excellent exam pattern
40086,Paper was moderate
40087,Excellent exam pattern
40088,Very satisfied with the exam
40089,Very satisfied with the exam
40090,Overall good experience
40091,The exam was fair and well structured
40092,Not happy with difficulty level
40093,Overall good experience
40094,Questions were too difficult
40095,Not happy with difficulty level
40096,Time was insufficient
40097,Excellent exam pattern
40098,Excellent exam pattern
40099,Average experience
40100,Paper was moderate
40101,Time was insufficient
40102,Very satisfied with the exam
40103,Questions were too difficult
40104,Questions were too difficult
40105,Very satisfied with the exam
40106,Poor time management required
40107,Average experience
40108,Very satisfied with the exam
40109,Very satisfied with the exam
40110,Poor time management required
40111,Overall good experience
40112,Time was insufficient
40113,Paper was moderate
40114,Poor time management required
40115,Not happy with difficulty level
40116,Average experience
40117,Questions were too difficult
40118,Average experience
40119,Excellent exam pattern
40120,Not happy with difficulty level
40121,Poor time management required
40122,Paper was moderate
40123,Overall good experience
40124,Time was insufficient
40125,Time was insufficient
40126,Overall good experience
40127,Time was insufficient
40128,The exam was fair and well structured
40129,Poor time management required
40130,Time was insufficient
40131,Poor time management required
40132,Time was insufficient
40133,Average experience
40134,Poor time management required
40135,Poor time management required
40136,Not happy with difficulty level
40137,Average experience
40138,Very satisfied with the exam
40139,Excellent exam pattern
40140,Poor time management required
40141,Average experience
40142,Not happy with difficulty level
40143,Paper was moderate
40144,Average experience
40145,Very satisfied with the exam
40146,Very satisfied with the exam
40147,Questions were too difficult
40148,Very satisfied with the exam
40149,Very satisfied with the exam
40150,Paper was moderate
40151,Poor time management required
40152,Excellent exam pattern
40153,Poor time management required
40154,The exam was fair and well structured
40155,Time was insufficient
40156,Not happy with difficulty level
40157,Overall good experience
40158,Paper was moderate
40159,Excellent exam pattern
40160,Overall good experience
40161,Time was insufficient
40162,Not happy with difficulty level
40163,Questions were too difficult
40164,Overall good experience
40165,Excellent exam pattern
40166,Poor time management required
40167,Time was insufficient
40168,Excellent exam pattern
40169,Questions were too difficult
40170,Time was insufficient
40171,Not happy with difficulty level
40172,Paper was moderate
40173,Excellent exam pattern
40174,Very satisfied with the exam
40175,Average experience
40176,Paper was moderate
40177,Overall good experience
40178,Paper was moderate
40179,Paper was moderate
40180,Paper was moderate
40181,Time was insufficient
40182,Poor time management required
40183,Questions were too difficult
40184,Not happy with difficulty level
40185,Very satisfied with the exam
40186,The exam was fair and well structured
40187,Very satisfied with the exam
40188,Questions were too difficult
40189,Excellent exam pattern
40190,Poor time management required
40191,Average experience
40192,Average experience
40193,Poor time management required
40194,Poor time management required
40195,Time was insufficient
40196,Poor time management required
40197,Average experience
40198,Not happy with difficulty level
40199,Time was insufficient
40200,Overall good experience
40201,Time was insufficient
40202,Not happy with difficulty level
40203,Poor time management required
40204,Overall good experience
40205,Very satisfied with the exam
40206,Excellent exam pattern
40207,The exam was fair and well structured
40208,Excellent exam pattern
40209,Very satisfied with the exam
40210,Average experience
40211,Poor time management required
40212,The exam was fair and well structured
40213,Excellent exam pattern
40214,Time was insufficient
40215,The exam was fair and well structured
40216,Excellent exam pattern
40217,The exam was fair and well structured
40218,Questions were too difficult
40219,Time was insufficient
40220,The exam was fair and well structured
40221,Excellent exam pattern
40222,Average experience
40223,Not happy with difficulty level
40224,Paper was moderate
40225,Very satisfied with the exam
40226,Average experience
40227,Average experience
40228,Questions were too difficult
40229,Very satisfied with the exam
40230,Questions were too difficult
40231,Excellent exam pattern
40232,Paper was moderate
40233,Not happy with difficulty level
40234,Very satisfied with the exam
40235,Very satisfied with the exam
40236,Questions were too difficult
40237,Time was insufficient
40238,Very satisfied with the exam
40239,Poor time management required
40240,Overall good experience
40241,Average experience
40242,Not happy with difficulty level
40243,Poor time management required
40244,Very satisfied with the exam
40245,Overall good experience
40246,Paper was moderate
40247,Excellent exam pattern
40248,Paper was moderate
40249,Very satisfied with the exam
40250,The exam was fair and well structured
40251,Paper was moderate
40252,Average experience
40253,Not happy with difficulty level
40254,Questions were too difficult
40255,Not happy with difficulty level
40256,Paper was moderate
40257,Very satisfied with the exam
40258,Paper was moderate
40259,Not happy with difficulty level
40260,Overall good experience
40261,Average experience
40262,Excellent exam pattern
40263,Paper was moderate
40264,The exam was fair and well structured
40265,Questions were too difficult
40266,Excellent exam pattern
40267,Excellent exam pattern
40268,Overall good experience
40269,The exam was fair and well structured
40270,Questions were too difficult
40271,Paper was moderate
40272,Very satisfied with the exam
40273,Not happy with difficulty level
40274,Average experience
40275,Questions were too difficult
40276,Paper was moderate
40277,The exam was fair and well structured
40278,Not happy with difficulty level
40279,Average experience
40280,Excellent exam pattern
40281,Time was insufficient
40282,Overall good experience
40283,Average experience
40284,Very satisfied with the exam
40285,Poor time management required
40286,Average experience
40287,Excellent exam pattern
40288,Paper was moderate
40289,Not happy with difficulty level
40290,Average experience
40291,Very satisfied with the exam
40292,Questions were too difficult
40293,Not happy with difficulty level
40294,Very satisfied with the exam
40295,Very satisfied with the exam
40296,Overall good experience
40297,Paper was moderate
40298,Average experience
40299,Overall good experience
40300,Overall good experience
40301,Poor time management required
40302,Very satisfied with the exam
40303,Average experience
40304,The exam was fair and well structured
40305,Poor time management required
40306,Overall good experience
40307,Poor time management required
40308,Very satisfied with the exam
40309,Overall good experience
40310,Questions were too difficult
40311,Overall good experience
40312,The exam was fair and well structured
40313,Excellent exam pattern
40314,The exam was fair and well structured
40315,Overall good experience
40316,Very satisfied with the exam
40317,The exam was fair and well structured
40318,Average experience
40319,Poor time management required
40320,Paper was moderate
40321,The exam was fair and well structured
40322,Time was insufficient
40323,Overall good experience
40324,Paper was moderate
40325,Overall good experience
40326,Overall good experience
40327,Overall good experience
40328,Poor time management required
40329,Very satisfied with the exam
40330,Poor time management required
40331,Not happy with difficulty level
40332,Excellent exam pattern
40333,Excellent exam pattern
40334,Overall good experience
40335,The exam was fair and well structured
40336,Questions were too difficult
40337,Overall good experience
40338,The exam was fair and well structured
40339,Very satisfied with the exam
40340,Excellent exam pattern
40341,Average experience
40342,Very satisfied with the exam
40343,Paper was moderate
40344,Not happy with difficulty level
40345,Time was insufficient
40346,The exam was fair and well structured
40347,Not happy with difficulty level
40348,Overall good experience
40349,Average experience
40350,Paper was moderate
40351,Average experience
40352,Not happy with difficulty level
40353,Time was insufficient
40354,Poor time management required
40355,Very satisfied with the exam
40356,The exam was fair and well structured
40357,Not happy with difficulty level
40358,Overall good experience
40359,Poor time management required
40360,Excellent exam pattern
40361,Time was insufficient
40362,Overall good experience
40363,Time was insufficient
40364,The exam was fair and well structured
40365,Not happy with difficulty level
40366,Questions were too difficult
40367,The exam was fair and well structured
40368,Paper was moderate
40369,Excellent exam pattern
40370,Paper was moderate
40371,Time was insufficient
40372,Average experience
40373,Very satisfied with the exam
40374,Time was insufficient
40375,Time was insufficient
40376,Paper was moderate
40377,The exam was fair and well structured
40378,Very satisfied with the exam
40379,Time was insufficient
40380,Not happy with difficulty level
40381,The exam was fair and well structured
40382,Time was insufficient
40383,Questions were too difficult
40384,Very satisfied with the exam
40385,Poor time management required
40386,Average experience
40387,Poor time management required
40388,Excellent exam pattern
40389,Poor time management required
40390,Average experience
40391,Poor time management required
40392,Excellent exam pattern
40393,Very satisfied with the exam
40394,Questions were too difficult
40395,Questions were too difficult
40396,Excellent exam pattern
40397,The exam was fair and well structured
40398,Paper was moderate
40399,Questions were too difficult
40400,Average experience
40401,Questions were too difficult
40402,The exam was fair and well structured
40403,Very satisfied with the exam
40404,The exam was fair and well structured
40405,The exam was fair and well structured
40406,Questions were too difficult
40407,Excellent exam pattern
40408,Poor time management required
40409,Very satisfied with the exam
40410,Paper was moderate
40411,Not happy with difficulty level
40412,Poor time management required
40413,Very satisfied with the exam
40414,Not happy with difficulty level
40415,Overall good experience
40416,Overall good experience
40417,Time was insufficient
40418,Paper was moderate
40419,Average experience
40420,The exam was fair and well structured
40421,Time was insufficient
40422,Excellent exam pattern
40423,Poor time management required
40424,Average experience
40425,Questions were too difficult
40426,Average experience
40427,Not happy with difficulty level
40428,Overall good experience
40429,Average experience
40430,Poor time management required
40431,Paper was moderate
40432,Questions were too difficult
40433,Questions were too difficult
40434,Not happy with difficulty level
40435,Not happy with difficulty level
40436,Not happy with difficulty level
40437,Overall good experience
40438,Time was insufficient
40439,Excellent exam pattern
40440,Paper was moderate
40441,Not happy with difficulty level
40442,Excellent exam pattern
40443,Questions were too difficult
40444,Not happy with difficulty level
40445,Time was insufficient
40446,Questions were too difficult
40447,Questions were too difficult
40448,Time was insufficient
40449,The exam was fair and well structured
40450,Time was insufficient
40451,The exam was fair and well structured
40452,Time was insufficient
40453,Overall good experience
40454,Excellent exam pattern
40455,Questions were too difficult
40456,Poor time management required
40457,Very satisfied with the exam
40458,Poor time management required
40459,Questions were too difficult
40460,Excellent exam pattern
40461,Average experience
40462,Not happy with difficulty level
40463,Paper was moderate
40464,Time was insufficient
40465,Questions were too difficult
40466,Time was insufficient
40467,Very satisfied with the exam
40468,Average experience
40469,Paper was moderate
40470,Questions were too difficult
40471,Poor time management required
40472,The exam was fair and well structured
40473,The exam was fair and well structured
40474,Average experience
40475,Excellent exam pattern
40476,Poor time management required
40477,Excellent exam pattern
40478,Average experience
40479,Average experience
40480,Overall good experience
40481,Time was insufficient
40482,Overall good experience
40483,Not happy with difficulty level
40484,Questions were too difficult
40485,Excellent exam pattern
40486,The exam was fair and well structured
40487,Not happy with difficulty level
40488,Excellent exam pattern
40489,Very satisfied with the exam
40490,Not happy with difficulty level
40491,Very satisfied with the exam
40492,Paper was moderate
40493,Questions were too difficult
40494,Time was insufficient
40495,Paper was moderate
40496,Average experience
40497,Overall good experience
40498,Overall good experience
40499,Average experience
40500,Time was insufficient
40501,Excellent exam pattern
40502,Overall good experience
40503,Questions were too difficult
40504,Questions were too difficult
40505,Excellent exam pattern
40506,Not happy with difficulty level
40507,Average experience
40508,The exam was fair and well structured
40509,Poor time management required
40510,Overall good experience
40511,Overall good experience
40512,Average experience
40513,Not happy with difficulty level
40514,Overall good experience
40515,Overall good experience
40516,Questions were too difficult
40517,Average experience
40518,Excellent exam pattern
40519,Average experience
40520,Paper was moderate
40521,Overall good experience
40522,Questions were too difficult
40523,Overall good experience
40524,Average experience
40525,Average experience
40526,Poor time management required
40527,Time was insufficient
40528,Time was insufficient
40529,The exam was fair and well structured
40530,Questions were too difficult
40531,Excellent exam pattern
40532,Excellent exam pattern
40533,Very satisfied with the exam
40534,The exam was fair and well structured
40535,Questions were too difficult
40536,Poor time management required
40537,Not happy with difficulty level
40538,Overall good experience
40539,Excellent exam pattern
40540,Paper was moderate
40541,The exam was fair and well structured
40542,Not happy with difficulty level
40543,Very satisfied with the exam
40544,The exam was fair and well structured
40545,Questions were too difficult
40546,Very satisfied with the exam
40547,Average experience
40548,Questions were too difficult
40549,Very satisfied with the exam
40550,Excellent exam pattern
40551,Not happy with difficulty level
40552,Questions were too difficult
40553,Overall good experience
40554,Average experience
40555,Overall good experience
40556,The exam was fair and well structured
40557,Questions were too difficult
40558,Poor time management required
40559,Poor time management required
40560,Very satisfied with the exam
40561,The exam was fair and well structured
40562,Poor time management required
40563,Time was insufficient
40564,Paper was moderate
40565,Not happy with difficulty level
40566,Poor time management required
40567,Paper was moderate
40568,Excellent exam pattern
40569,Average experience
40570,Questions were too difficult
40571,Not happy with difficulty level
40572,Paper was moderate
40573,Average experience
40574,Overall good experience
40575,Questions were too difficult
40576,Overall good experience
40577,Not happy with difficulty level
40578,Very satisfied with the exam
40579,Paper was moderate
40580,Time was insufficient
40581,Paper was moderate
40582,The exam was fair and well structured
40583,Overall good experience
40584,Very satisfied with the exam
40585,Excellent exam pattern
40586,Excellent exam pattern
40587,Time was insufficient
40588,Very satisfied with the exam
40589,Questions were too difficult
40590,Not happy with difficulty level
40591,Very satisfied with the exam
40592,Not happy with difficulty level
40593,Not happy with difficulty level
40594,Not happy with difficulty level
40595,Not happy with difficulty level
40596,Excellent exam pattern
40597,Average experience
40598,Paper was moderate
40599,Very satisfied with the exam
40600,Overall good experience
40601,Time was insufficient
40602,Overall good experience
40603,Time was insufficient
40604,Not happy with difficulty level
40605,Average experience
40606,Questions were too difficult
40607,Time was insufficient
40608,Poor time management required
40609,Overall good experience
40610,Average experience
40611,Paper was moderate
40612,The exam was fair and well structured
40613,Very satisfied with the exam
40614,Excellent exam pattern
40615,Questions were too difficult
40616,Excellent exam pattern
40617,The exam was fair and well structured
40618,Questions were too difficult
40619,Very satisfied with the exam
40620,The exam was fair and well structured
40621,Not happy with difficulty level
40622,Not happy with difficulty level
40623,Average experience
40624,Overall good experience
40625,Paper was moderate
40626,Average experience
40627,The exam was fair and well structured
40628,The exam was fair and well structured
40629,Average experience
40630,Poor time management required
40631,Very satisfied with the exam
40632,The exam was fair and well structured
40633,Not happy with difficulty level
40634,Paper was moderate
40635,Paper was moderate
40636,The exam was fair and well structured
40637,Questions were too difficult
40638,Poor time management required
40639,Poor time management required
40640,Time was insufficient
40641,Excellent exam pattern
40642,Questions were too difficult
40643,Poor time management required
40644,Overall good experience
40645,Overall good experience
40646,The exam was fair and well structured
40647,Questions were too difficult
40648,The exam was fair and well structured
40649,Poor time management required
40650,The exam was fair and well structured
40651,Not happy with difficulty level
40652,Overall good experience
40653,The exam was fair and well structured
40654,Questions were too difficult
40655,Overall good experience
40656,Very satisfied with the exam
40657,Overall good experience
40658,Not happy with difficulty level
40659,Average experience
40660,Time was insufficient
40661,Questions were too difficult
40662,Very satisfied with the exam
40663,Paper was moderate
40664,The exam was fair and well structured
40665,Very satisfied with the exam
40666,Paper was moderate
40667,Average experience
40668,Average experience
40669,Average experience
40670,Overall good experience
40671,Questions were too difficult
40672,Time was insufficient
40673,Very satisfied with the exam
40674,Poor time management required
40675,Very satisfied with the exam
40676,Paper was moderate
40677,Not happy with difficulty level
40678,Excellent exam pattern
40679,Overall good experience
40680,Time was insufficient
40681,Questions were too difficult
40682,Questions were too difficult
40683,The exam was fair and well structured
40684,Time was insufficient
40685,Average experience
40686,Overall good experience
40687,Overall good experience
40688,Time was insufficient
40689,Average experience
40690,Excellent exam pattern
40691,Excellent exam pattern
40692,Excellent exam pattern
40693,Time was insufficient
40694,Questions were too difficult
40695,Very satisfied with the exam
40696,Not happy with difficulty level
40697,Excellent exam pattern
40698,Overall good experience
40699,The exam was fair and well structured
40700,Poor time management required
40701,Poor time management required
40702,Not happy with difficulty level
40703,Average experience
40704,Overall good experience
40705,Average experience
40706,Excellent exam pattern
40707,The exam was fair and well structured
40708,The exam was fair and well structured
40709,Paper was moderate
40710,Not happy with difficulty level
40711,The exam was fair and well structured
40712,Time was insufficient
40713,Very satisfied with the exam
40714,Questions were too difficult
40715,Time was insufficient
40716,Overall good experience
40717,Time was insufficient
40718,Overall good experience
40719,Average experience
40720,Time was insufficient
40721,Time was insufficient
40722,Very satisfied with the exam
40723,Not happy with difficulty level
40724,Poor time management required
40725,Very satisfied with the exam
40726,Very satisfied with the exam
40727,Poor time management required
40728,Very satisfied with the exam
40729,Very satisfied with the exam
40730,Average experience
40731,Overall good experience
40732,Questions were too difficult
40733,Not happy with difficulty level
40734,Excellent exam pattern
40735,Paper was moderate
40736,Very satisfied with the exam
40737,Time was insufficient
40738,Time was insufficient
40739,Questions were too difficult
40740,The exam was fair and well structured
40741,Time was insufficient
40742,Poor time management required
40743,The exam was fair and well structured
40744,Excellent exam pattern
